id,segment,segment_name,age,income,time_scarcity,fashion_interest,price_sensitivity,platform_preference,wtp_subscription,wtp_per_outfit,wtp_bundle_10
genz_social_2629,genz_social,Gen-Z Social Shopper,22,20469.957474751016,3.91412264838072,8.936280840473552,1.4689482575534087,TikTok,21.795717562960736,4.689635700981797,32.82744990687257
genz_social_2630,genz_social,Gen-Z Social Shopper,22,27392.55778634103,2.27987970205633,6.9331429200447445,1.589960680152676,TikTok,17.365595686258104,3.854548177822253,26.98183724475577
genz_social_2631,genz_social,Gen-Z Social Shopper,19,57654.93754720591,6.712994542490199,8.289523593261022,1.6134709419832358,TikTok,25.794477027172327,4.4829850305903465,31.380895214132423
genz_social_2632,genz_social,Gen-Z Social Shopper,21,24879.88317974795,4.006907822062536,9.104478659858051,1.7466945487770273,TikTok,19.08510200964602,4.061608744991225,28.431261214938573
genz_social_2633,genz_social,Gen-Z Social Shopper,21,36190.39201475429,4.790041152200037,10.0,1.3694725917759492,TikTok,27.684559683262137,5.677658172658837,39.743607208611856
genz_social_2634,genz_social,Gen-Z Social Shopper,25,15304.532248670721,3.7317828581285566,10.0,1.7400045399101352,TikTok,18.20972183145653,4.124908829693531,28.874361807854715
genz_social_2635,genz_social,Gen-Z Social Shopper,22,30416.543080357445,5.199855387251727,10.0,1.677990763536202,TikTok,22.517111119421163,4.5617794361634925,31.932456053144442
genz_social_2636,genz_social,Gen-Z Social Shopper,18,40090.719247578636,4.479288252329298,7.5249179773935575,1.3045658143025123,TikTok,26.239880303685545,5.084235364785715,35.5896475535
genz_social_2637,genz_social,Gen-Z Social Shopper,20,15000.0,5.698019535132632,9.458250212617834,1.65875358468025,TikTok,20.628352075142082,4.172317167955181,29.206220175686266
genz_social_2638,genz_social,Gen-Z Social Shopper,24,35956.91504060933,3.6391231563205535,9.293753811899855,1.4371196097003205,TikTok,24.119807973135224,5.168595081056364,36.180165567394546
genz_social_2639,genz_social,Gen-Z Social Shopper,24,51415.92177419314,5.307364753447235,8.085775747187489,1.3100436787947678,TikTok,28.91561176182623,5.389110824316682,37.72377577021677
genz_social_2640,genz_social,Gen-Z Social Shopper,23,41749.925170770395,2.793481298511825,7.1636152859689,1.8440783966852061,TikTok,16.591622895034472,3.513255032508379,24.592785227558654
genz_social_2641,genz_social,Gen-Z Social Shopper,20,53561.57828847021,5.022492763386517,8.791845252918778,1.7411941956555563,TikTok,22.154628392009567,4.273001627769085,29.911011394383593
genz_social_2642,genz_social,Gen-Z Social Shopper,23,27082.421509564992,2.421139189494241,9.279117350731573,1.3674766899578272,TikTok,22.716269401485302,5.2890865012814965,37.02360550897047
genz_social_2643,genz_social,Gen-Z Social Shopper,23,41642.8024075773,4.55319446193745,9.71869526285469,1.4361487789856437,TikTok,26.29436475799921,5.385579864677485,37.69905905274239
genz_social_2644,genz_social,Gen-Z Social Shopper,25,49573.621801499175,7.108352258352904,10.0,1.354449419547788,TikTok,32.609093105448736,5.902065382743333,41.31445767920333
genz_social_2645,genz_social,Gen-Z Social Shopper,20,37539.413371533876,2.9597382619868466,8.509571742781251,1.457340942577196,TikTok,22.25005734505886,4.854160653354295,33.979124573480064
genz_social_2646,genz_social,Gen-Z Social Shopper,24,50289.01882164223,4.357788256661091,9.234125112821262,1.4412067047159973,TikTok,26.085761829132128,5.287843772581024,37.01490640806716
genz_social_2647,genz_social,Gen-Z Social Shopper,19,39395.75283227663,2.5354723734126074,10.0,1.6091606902735982,TikTok,21.11770152989386,4.868604538299475,34.08023176809632
genz_social_2648,genz_social,Gen-Z Social Shopper,20,35667.05309920359,2.075161645071807,8.427406684359614,1.5196651868894855,TikTok,19.999317035514828,4.607626299180602,32.25338409426421
genz_social_2649,genz_social,Gen-Z Social Shopper,23,39932.204795633916,4.708818276328617,8.101893636783624,1.339112484648945,TikTok,26.509483957260496,5.162558440274678,36.13790908192274
genz_social_2650,genz_social,Gen-Z Social Shopper,20,37731.935459604625,3.836112742711947,10.0,1.0989773997901007,TikTok,33.022037752843964,7.101495014551728,49.71046510186209
genz_social_2651,genz_social,Gen-Z Social Shopper,23,37366.56966880503,5.081828571792911,7.541566820871593,1.6193094532572445,TikTok,21.670896539195176,4.075502978875182,28.52852085212627
genz_social_2652,genz_social,Gen-Z Social Shopper,20,15000.0,2.9926998666114013,6.863935488390495,1.2320884282557554,TikTok,21.40625934576585,4.674453365003156,32.72117355502209
genz_social_2653,genz_social,Gen-Z Social Shopper,24,54700.55376766992,3.5731401320815315,8.85333716514326,1.4642073735729306,TikTok,24.478093081935203,5.111727335929526,35.78209135150668
genz_social_2654,genz_social,Gen-Z Social Shopper,23,62805.63300452324,5.415151002769513,8.750385897661301,1.0534732873074184,TikTok,38.077097116629375,7.139491845982849,49.976442921879936
genz_social_2655,genz_social,Gen-Z Social Shopper,22,15897.664756480148,3.4973675511649835,9.02846835195897,1.3882777156796913,TikTok,21.776635650028776,4.873925732037921,34.11748012426544
genz_social_2656,genz_social,Gen-Z Social Shopper,25,42247.337543369365,4.6204123962726005,9.170472350693176,1.747462548893352,TikTok,21.266529528214203,4.277191996504007,29.940343975528048
genz_social_2657,genz_social,Gen-Z Social Shopper,19,44019.12771694633,3.4493185097695473,8.025325803850233,1.5101959308607023,TikTok,22.098673113360228,4.5921609476845395,32.145126633791776
genz_social_2658,genz_social,Gen-Z Social Shopper,18,19005.63847646853,2.65998385488434,8.359496733566056,1.5183563908981348,TikTok,18.91393167982196,4.331343971502177,30.31940780051524
genz_social_2659,genz_social,Gen-Z Social Shopper,18,29583.848521240285,4.172732205756664,7.3640324925148715,1.2468883820179943,TikTok,25.69597058400122,5.114675495412906,35.80272846789034
genz_social_2660,genz_social,Gen-Z Social Shopper,24,50289.027169182285,3.4725782730414765,9.19243723496737,1.4831370811643694,TikTok,24.111491674213266,5.124288058409049,35.87001640886334
genz_social_2661,genz_social,Gen-Z Social Shopper,24,35828.48747769566,2.9460673623790488,4.914616216881777,1.7407725233950568,TikTok,15.531474528201509,3.044239389340032,21.30967572538022
genz_social_2662,genz_social,Gen-Z Social Shopper,24,17589.75723353434,5.978525088988961,9.743148111267521,1.4934542759993483,TikTok,24.047145126918476,4.792440952305756,33.547086666140295
genz_social_2663,genz_social,Gen-Z Social Shopper,19,17079.023993634626,4.025856302504606,8.129583444952265,1.5793227179650295,TikTok,19.193875891037408,4.05593914012368,28.391573980865758
genz_social_2664,genz_social,Gen-Z Social Shopper,18,51551.54269658329,4.6418221915750895,10.0,1.883655923832509,TikTok,20.93803420139187,4.258333253712883,29.80833277599018
genz_social_2665,genz_social,Gen-Z Social Shopper,20,58473.2807027397,3.134032808942824,7.602053207420458,1.5993808662793718,TikTok,20.84401192837694,4.310107523117514,30.1707526618226
genz_social_2666,genz_social,Gen-Z Social Shopper,21,15000.0,2.9081285090916076,10.0,1.06707931501434,TikTok,28.29966688904065,6.71308487266028,46.99159410862196
genz_social_2667,genz_social,Gen-Z Social Shopper,21,29287.223430853206,5.596124909088305,10.0,1.3367584929474343,TikTok,28.667604070034468,5.70659034822238,39.946132437556656
genz_social_2668,genz_social,Gen-Z Social Shopper,21,53717.48087030865,3.49798773702856,7.997501727579449,1.4332657662290464,TikTok,23.938226752543905,4.913496949138967,34.39447864397277
genz_social_2669,genz_social,Gen-Z Social Shopper,18,55085.08996881764,3.6037478406161325,8.181212665718023,1.466948805364459,TikTok,23.800705605857548,4.874238448531448,34.11966913972013
genz_social_2670,genz_social,Gen-Z Social Shopper,24,53459.41060650534,2.6832383391625925,8.792683240657462,1.3645144903353872,TikTok,24.805877747889472,5.451990854276788,38.16393597993751
genz_social_2671,genz_social,Gen-Z Social Shopper,19,45671.224538069575,4.0074719559093825,6.8092378955796,1.7429569867331918,TikTok,18.839684983211505,3.64566863106344,25.519680417444075
genz_social_2672,genz_social,Gen-Z Social Shopper,18,20834.84912278171,5.8441790518706735,10.0,1.053988423498429,TikTok,35.041787681056256,7.013087054837077,49.091609383859534
genz_social_2673,genz_social,Gen-Z Social Shopper,22,70956.5539830105,5.944035653074524,6.531604632779585,1.9041566745789011,TikTok,20.14465738479914,3.390640593506465,23.734484154545257
genz_social_2674,genz_social,Gen-Z Social Shopper,23,15000.0,5.204224397429302,6.733874942246395,1.3464177998793805,TikTok,22.236151235517887,4.234280188807725,29.63996132165407
genz_social_2675,genz_social,Gen-Z Social Shopper,20,67126.87736323291,4.255648715326993,9.541708582555476,1.465647113232051,TikTok,26.79735217004818,5.437648507162687,38.063539550138806
genz_social_2676,genz_social,Gen-Z Social Shopper,23,44663.6133062109,2.012740548386603,10.0,1.43572226681803,TikTok,23.3507151421173,5.517483669217451,38.62238568452215
genz_social_2677,genz_social,Gen-Z Social Shopper,25,15000.0,5.553278205191476,8.46651121675551,1.1261917321391393,TikTok,29.05279964422155,5.75109219876376,40.257645391346315
genz_social_2678,genz_social,Gen-Z Social Shopper,21,19158.522537784556,2.8266179722694678,6.8859928129180865,1.2981299192520463,TikTok,20.88388226431903,4.549741564555414,31.848190951887897
genz_social_2679,genz_social,Gen-Z Social Shopper,25,40967.66623281063,3.55781874512788,9.989092865703906,1.353846858976678,TikTok,26.691519801063293,5.8028681097086015,40.62007676796021
genz_social_2680,genz_social,Gen-Z Social Shopper,20,29638.088833227506,3.697298095109001,8.066209638641071,1.8944697948455647,TikTok,16.96708789806427,3.5438059519462364,24.806641663623655
genz_social_2681,genz_social,Gen-Z Social Shopper,24,46030.93989043004,2.9687314429597254,8.985035511635921,1.2896845110888333,TikTok,26.397276215823485,5.767837949582049,40.37486564707434
genz_social_2682,genz_social,Gen-Z Social Shopper,25,32567.95335549228,2.5702507739974503,9.511287923277148,1.3875119556727524,TikTok,23.412876042355073,5.381471122302431,37.67029785611701
genz_social_2683,genz_social,Gen-Z Social Shopper,22,42449.03614513911,2.5444748629115246,10.0,1.1088069915130756,TikTok,30.970655704391135,7.112361833097531,49.78653283168272
genz_social_2684,genz_social,Gen-Z Social Shopper,20,33149.841764517325,3.7393832419943154,7.432610268804735,1.5377162858819433,TikTok,20.69759901722502,4.211796732677153,29.482577128740072
genz_social_2685,genz_social,Gen-Z Social Shopper,20,15000.0,2.6785749815480586,10.0,1.322660382340924,TikTok,22.538589420450673,5.415898217857901,37.91128752500531
genz_social_2686,genz_social,Gen-Z Social Shopper,21,75603.81837792779,4.926629590742266,9.002672366943383,1.8205657490755416,TikTok,22.20389733020819,4.268313168480903,29.878192179366316
genz_social_2687,genz_social,Gen-Z Social Shopper,19,15000.0,4.503630990776912,9.31450009764018,1.5554625774571702,TikTok,20.586471914880246,4.408005366779011,30.856037567453075
genz_social_2688,genz_social,Gen-Z Social Shopper,21,32199.619073599064,5.989364001748655,9.965334768184773,1.458853431989905,TikTok,27.091706038509304,5.262721327936109,36.83904929555276
genz_social_2689,genz_social,Gen-Z Social Shopper,22,22394.101037917364,0.8963954442626121,9.22672009237712,1.5033458038251604,TikTok,18.244048101599248,4.7109564880115204,32.97669541608064
genz_social_2690,genz_social,Gen-Z Social Shopper,19,38615.350822631764,4.371631238513957,8.605382977899122,1.342116768416084,TikTok,26.3893154506444,5.319063606082675,37.23344524257872
genz_social_2691,genz_social,Gen-Z Social Shopper,20,54224.1666728878,3.4231077423772636,10.0,1.4795233668106385,TikTok,25.16727027839226,5.445237832707841,38.11666482895488
genz_social_2692,genz_social,Gen-Z Social Shopper,21,20878.0597787532,2.2811294282835037,9.961892824037555,1.2282449901185535,TikTok,24.89647556295755,6.004945276931134,42.034616938517935
genz_social_2693,genz_social,Gen-Z Social Shopper,19,61393.20907744343,7.154631593002343,9.826780256017873,1.4033620287143787,TikTok,32.22799186112517,5.739421640612255,40.17595148428578
genz_social_2694,genz_social,Gen-Z Social Shopper,24,35540.57533692332,4.001635700099784,9.550752326821685,1.2679479979999937,TikTok,28.13145706062274,5.950435815637681,41.65305070946376
genz_social_2695,genz_social,Gen-Z Social Shopper,24,18002.059805448473,3.402191870514892,8.634668314992815,1.602003143444263,TikTok,18.808020451999724,4.162332850905789,29.136329956340518
genz_social_2696,genz_social,Gen-Z Social Shopper,25,19437.72435423942,3.7767023811608693,10.0,0.7682285178506685,TikTok,42.86573386347637,9.558979513276173,66.9128565929332
genz_social_2697,genz_social,Gen-Z Social Shopper,23,18497.40633642596,4.484225257190127,9.351892856374763,1.1649218873561804,TikTok,28.39123921911352,6.0201125393534625,42.14078777547424
genz_social_2698,genz_social,Gen-Z Social Shopper,24,44034.12617453118,5.973147529118621,10.0,1.0390875078055943,TikTok,39.700129156491435,7.614095007048299,53.29866504933809
genz_social_2699,genz_social,Gen-Z Social Shopper,19,15000.0,3.929347438159681,7.972942192346841,1.7002725009640465,TikTok,17.26571095816391,3.6793253107872297,25.755277175510606
genz_social_2700,genz_social,Gen-Z Social Shopper,20,54104.759281750536,2.5180434354110464,8.599593354303408,1.7731925481813755,TikTok,18.765047125822687,4.144966021841058,29.014762152887403
genz_social_2701,genz_social,Gen-Z Social Shopper,25,32652.549551178236,2.154674179782152,9.29866622777336,1.238682864505645,TikTok,25.35841734668213,5.946822272965851,41.62775591076095
genz_social_2702,genz_social,Gen-Z Social Shopper,25,15000.0,0.9428056234622781,8.639773825553544,1.4931416790860592,TikTok,16.852810973836856,4.389673362998839,30.72771354099187
genz_social_2703,genz_social,Gen-Z Social Shopper,22,37815.00012712906,5.835190209274218,9.386874114152327,1.3986564667923391,TikTok,28.07530136892634,5.367140092583111,37.569980648081774
genz_social_2704,genz_social,Gen-Z Social Shopper,25,20514.695530776415,4.978655790958029,8.67588249442818,1.339600845146244,TikTok,25.055052499475227,5.053836853654225,35.376857975579576
genz_social_2705,genz_social,Gen-Z Social Shopper,19,30612.794973223834,5.4986085292808,10.0,1.5833617791767762,TikTok,24.237461763247413,4.837234841934186,33.8606438935393
genz_social_2706,genz_social,Gen-Z Social Shopper,25,15000.0,5.144848303082388,7.937512192329003,1.0490550254368893,TikTok,29.894781778023944,5.948203913155418,41.63742739208792
genz_social_2707,genz_social,Gen-Z Social Shopper,22,17614.301862059652,4.984966786805767,7.296550145074944,1.004035726879863,TikTok,30.90807982515605,6.021501175297989,42.15050822708592
genz_social_2708,genz_social,Gen-Z Social Shopper,25,51305.60603456061,4.021144350312468,8.846741431084457,1.3946861698177533,TikTok,26.123693521403535,5.3345272455044785,37.341690718531346
genz_social_2709,genz_social,Gen-Z Social Shopper,20,48377.27267105708,5.30018166338061,7.762358638502535,1.3949077778471015,TikTok,26.585130373181162,4.918934328608183,34.43254030025727
genz_social_2710,genz_social,Gen-Z Social Shopper,21,46199.19071141033,3.487345295743991,8.091386289693373,1.3163994743644736,TikTok,25.64601086795633,5.3154909353067685,37.20843654714738
genz_social_2711,genz_social,Gen-Z Social Shopper,25,37780.95632564769,4.10214623080464,10.0,1.5714513073323462,TikTok,23.423880393826224,4.9669274965384655,34.76849247576926
genz_social_2712,genz_social,Gen-Z Social Shopper,23,57278.82337478782,2.5563709284925036,8.232376709829445,1.360271356926443,TikTok,24.286409048483097,5.293203902104453,37.05242731473116
genz_social_2713,genz_social,Gen-Z Social Shopper,20,65694.22484433619,3.240686923669145,9.543692672102873,1.4673592904556882,TikTok,25.26314277440599,5.422072179317811,37.954505255224674
genz_social_2714,genz_social,Gen-Z Social Shopper,20,31994.185876867872,4.65549739871491,9.796433816529927,1.6490960716098937,TikTok,22.276870432130664,4.603689172827665,32.22582420979365
genz_social_2715,genz_social,Gen-Z Social Shopper,18,22337.934144587492,4.851432962673827,7.100450307342297,1.2466076786435916,TikTok,25.382639899982657,4.886705844236888,34.20694090965821
genz_social_2716,genz_social,Gen-Z Social Shopper,22,37525.29656584896,1.916317708031769,8.764239002436447,1.8116075335844044,TikTok,16.992189799651463,3.9733160878179756,27.81321261472583
genz_social_2717,genz_social,Gen-Z Social Shopper,20,23826.841343939075,5.615279798425337,7.521141595820772,1.243587343752067,TikTok,27.251541529468742,5.086349991364864,35.604449939554044
genz_social_2718,genz_social,Gen-Z Social Shopper,20,66660.26704226533,3.704688743772398,8.977560954916799,1.2043302194443195,TikTok,30.905103683996394,6.373539137076347,44.614773959534425
genz_social_2719,genz_social,Gen-Z Social Shopper,18,28240.71275320265,4.160360393936882,8.069545195036135,1.442426347458623,TikTok,22.731429617030603,4.635047842177652,32.44533489524356
genz_social_2720,genz_social,Gen-Z Social Shopper,21,32591.286579022228,6.1752329286068415,7.455809244192711,1.10075955721449,TikTok,33.05489599295183,5.884848759746608,41.19394131822625
genz_social_2721,genz_social,Gen-Z Social Shopper,20,16724.642669277477,3.632495492262874,8.102124791082698,1.5399926132646884,TikTok,19.160648178682536,4.143102201752251,29.001715412265753
genz_social_2722,genz_social,Gen-Z Social Shopper,23,29952.856538414144,3.595783250898196,8.767005168049918,1.4022001569310782,TikTok,23.52207273487586,5.031300123042707,35.21910086129894
genz_social_2723,genz_social,Gen-Z Social Shopper,19,34046.249076176726,2.470957769521503,9.241823605378492,1.3878261655567539,TikTok,23.138376725172137,5.307959190703288,37.15571433492301
genz_social_2724,genz_social,Gen-Z Social Shopper,24,20376.05408965076,5.009448039579159,8.212294424798252,1.5240886550119297,TikTok,21.632960902146735,4.299015681988697,30.093109773920883
genz_social_2725,genz_social,Gen-Z Social Shopper,22,36688.80889860591,2.8329270511941513,10.0,1.317868659452307,TikTok,25.971797141571518,5.907190915744008,41.35033641020805
genz_social_2726,genz_social,Gen-Z Social Shopper,21,21424.48599460773,3.376835535802663,10.0,1.6472917563296177,TikTok,19.8479768877251,4.49896299349621,31.49274095447347
genz_social_2727,genz_social,Gen-Z Social Shopper,23,50294.54736003977,3.7586249100177693,8.503466726377779,1.2748923279470659,TikTok,27.68817576152815,5.6910163257742585,39.837114280419804
genz_social_2728,genz_social,Gen-Z Social Shopper,25,19748.854336421264,1.712129732665972,8.336872900423856,1.1640586943600244,TikTok,23.354674308006608,5.661266692054613,39.62886684438229
genz_social_2729,genz_social,Gen-Z Social Shopper,21,33889.28488721205,5.33322372351642,8.686770943519868,1.3419648921204186,TikTok,27.37460490673807,5.287258102477424,37.010806717341964
genz_social_2730,genz_social,Gen-Z Social Shopper,24,19912.530885647502,4.768292387390128,9.474004405049415,1.285715797869716,TikTok,26.521957018221713,5.5364367004271235,38.755056902989864
genz_social_2731,genz_social,Gen-Z Social Shopper,20,17394.505358337603,5.173892690027838,7.262300150227213,1.7368075254862656,TikTok,17.996020544046132,3.4678550779661346,24.274985545762938
genz_social_2732,genz_social,Gen-Z Social Shopper,25,34578.20164888781,3.574291662201611,9.50537534602166,1.0846261765888323,TikTok,31.95321809696442,6.9188278475364555,48.43179493275519
genz_social_2733,genz_social,Gen-Z Social Shopper,18,25513.07888861811,1.3480203436003313,10.0,1.1404244026557062,TikTok,26.15678490446903,6.604969667958951,46.23478767571266
genz_social_2734,genz_social,Gen-Z Social Shopper,20,22390.30543881481,3.319586710007343,7.383356568068928,1.1983475668508883,TikTok,24.441918934644924,5.194419199067995,36.36093439347596
genz_social_2735,genz_social,Gen-Z Social Shopper,25,38081.01158902865,5.1891477154665635,8.296517310720324,1.4237972842790012,TikTok,25.622444667377934,4.9018114688534755,34.31268028197432
genz_social_2736,genz_social,Gen-Z Social Shopper,19,34151.38135355603,1.6705939771859444,7.432220332051309,1.2604579706214953,TikTok,22.233837542608047,5.151876662509223,36.06313663756456
genz_social_2737,genz_social,Gen-Z Social Shopper,19,25224.299406607814,3.35536688132132,9.025019520302868,1.3961418884842687,TikTok,22.996263825929955,5.061118804450911,35.42783163115637
genz_social_2738,genz_social,Gen-Z Social Shopper,19,31617.025038709216,1.7188771287089089,6.950750863778573,1.4801234817728153,TikTok,18.33649888614712,4.200725213857131,29.40507649699992
genz_social_2739,genz_social,Gen-Z Social Shopper,25,26142.131452408652,3.400091909343599,10.0,1.3406355221664326,TikTok,25.130606684846576,5.631205095516602,39.41843566861621
genz_social_2740,genz_social,Gen-Z Social Shopper,25,36730.19402494302,5.619651608268865,8.635871357074777,1.2927072405235203,TikTok,29.100303437775445,5.50928521825725,38.564996527800744
genz_social_2741,genz_social,Gen-Z Social Shopper,24,66425.75910599458,4.88073065024915,7.856214215731324,1.2066166500772468,TikTok,31.40876636235074,5.883431496474899,41.18402047532429
genz_social_2742,genz_social,Gen-Z Social Shopper,24,16375.424683155832,3.5402129600898733,8.65092392621343,1.3031624806499362,TikTok,22.988987857311592,5.076280458443793,35.533963209106545
genz_social_2743,genz_social,Gen-Z Social Shopper,23,46539.376410740195,4.249457242378261,9.616123423617603,1.2177052699752553,TikTok,30.852058786352575,6.372164550888556,44.60515185621989
genz_social_2744,genz_social,Gen-Z Social Shopper,23,45171.59379170464,3.4754771409689926,10.0,1.5145939314130086,TikTok,24.07380718759459,5.235352189858161,36.647465329007126
genz_social_2745,genz_social,Gen-Z Social Shopper,23,16810.09627916625,6.262554549864172,9.158869173937797,1.38027661383403,TikTok,25.64934089587537,4.971332520884499,34.79932764619149
genz_social_2746,genz_social,Gen-Z Social Shopper,23,24132.94258968464,5.546938033062867,10.0,1.412629569840562,TikTok,26.329437430582704,5.304875815035853,37.13413070525097
genz_social_2747,genz_social,Gen-Z Social Shopper,19,48306.53993069529,6.051745640764841,9.645464531508718,1.3170384745658255,TikTok,31.422820475067358,5.921862139097132,41.45303497367992
genz_social_2748,genz_social,Gen-Z Social Shopper,18,39716.37998998434,2.6483628383694584,8.175923134177236,1.5444887773216365,TikTok,20.449348120543092,4.497411665034766,31.481881655243367
genz_social_2749,genz_social,Gen-Z Social Shopper,23,70276.24954789845,4.206105743963798,8.50288577434755,1.5097471662984585,TikTok,25.017820127409,4.945100508280433,34.61570355796303
genz_social_2750,genz_social,Gen-Z Social Shopper,24,15000.0,1.8761777890639204,8.726679084544752,0.9952883466768405,TikTok,26.97455877312052,6.624525260543274,46.371676823802915
genz_social_2751,genz_social,Gen-Z Social Shopper,23,44921.49274074878,1.5981455175745527,9.359569424932566,1.5687100818337787,TikTok,20.262383248931414,4.85006024782656,33.95042173478592
genz_social_2752,genz_social,Gen-Z Social Shopper,23,36864.27233483004,5.268386117585193,10.0,1.1201473674256694,TikTok,34.751753611916016,6.952850388063442,48.66995271644409
genz_social_2753,genz_social,Gen-Z Social Shopper,19,25756.057764672507,5.456731569777867,9.794609331567074,1.6437482458015005,TikTok,22.567913805291916,4.527625696291678,31.693379874041746
genz_social_2754,genz_social,Gen-Z Social Shopper,24,15601.861283183429,3.83570755276301,9.204282518093658,1.6764369731344937,TikTok,18.457456039537494,4.075976909099979,28.53183836369985
genz_social_2755,genz_social,Gen-Z Social Shopper,19,61924.679542169135,5.635180931766269,9.559525511727886,1.1135428816133772,TikTok,37.485188752512386,7.116296260313366,49.81407382219355
genz_social_2756,genz_social,Gen-Z Social Shopper,18,22441.118950991375,4.4404615150599085,8.953358746117832,1.5583962987408861,TikTok,21.442896630725997,4.463828553722659,31.246799876058613
genz_social_2757,genz_social,Gen-Z Social Shopper,25,19569.136531325403,3.6920365904643226,8.276980076265845,1.2319421275864693,TikTok,24.79528847077351,5.322367091323343,37.256569639263404
genz_social_2758,genz_social,Gen-Z Social Shopper,21,36699.83195029417,5.126922180385875,7.765190179266069,1.7834990947011582,TikTok,19.856919155830113,3.7553820152856883,26.28767410699982
genz_social_2759,genz_social,Gen-Z Social Shopper,20,15000.0,1.9216536041509462,9.245837169702826,1.4954229455635062,TikTok,18.443431213500784,4.564425190944945,31.950976336614612
genz_social_2760,genz_social,Gen-Z Social Shopper,25,15000.0,4.711517430807465,9.672244639744504,1.1816486035781948,TikTok,27.77854682089714,5.938020776506016,41.566145435542104
genz_social_2761,genz_social,Gen-Z Social Shopper,25,29855.4115168076,4.061868528389064,10.0,1.3238138733917102,TikTok,26.863616906540535,5.7724768152228725,40.40733770656011
genz_social_2762,genz_social,Gen-Z Social Shopper,20,37099.38142933984,4.836036404886656,8.419355171319776,1.4935151263417452,TikTok,24.00431078419236,4.702194044617188,32.91535831232031
genz_social_2763,genz_social,Gen-Z Social Shopper,23,43392.36693813342,5.62564496539146,7.651896884648874,1.0989531563290904,TikTok,33.69787978167691,6.134849225021244,42.943944575148706
genz_social_2764,genz_social,Gen-Z Social Shopper,19,43318.567627271244,3.644306343187691,6.598693075269398,1.6026246355733018,TikTok,19.708372438948572,3.8816711576262897,27.171698103384028
genz_social_2765,genz_social,Gen-Z Social Shopper,22,53191.68980306818,6.149043300433079,8.427991584058557,1.3213601510038175,TikTok,30.47017590931881,5.488866345742429,38.422064420197
genz_social_2766,genz_social,Gen-Z Social Shopper,20,56201.4509578802,5.141711608904658,8.275719288244456,1.2424396367307464,TikTok,30.803307576171083,5.803379092442311,40.62365364709618
genz_social_2767,genz_social,Gen-Z Social Shopper,22,22303.334377761163,3.792951703797059,10.0,1.7558897184540228,TikTok,19.15417316867424,4.236621234052999,29.656348638370986
genz_social_2768,genz_social,Gen-Z Social Shopper,24,32506.33597591924,1.7985235693565973,10.0,1.4522893197163538,TikTok,21.8360297505362,5.302522520940907,37.117657646586345
genz_social_2769,genz_social,Gen-Z Social Shopper,18,36650.16899134836,2.845332201795591,10.0,1.4535612522947696,TikTok,23.56029177278694,5.355240139447985,37.486680976135894
genz_social_2770,genz_social,Gen-Z Social Shopper,20,15000.0,3.70382791849992,8.3161862061981,1.1161152688181775,TikTok,26.350529576362554,5.742713440177433,40.19899408124203
genz_social_2771,genz_social,Gen-Z Social Shopper,21,28458.960229304535,4.330593560688948,9.058556854056755,1.580964423823879,TikTok,21.830979565710326,4.529335809850679,31.705350668954747
genz_social_2772,genz_social,Gen-Z Social Shopper,20,15000.0,5.241462937638629,10.0,0.9628426816722399,TikTok,35.44984874363281,7.4398384532665975,52.07886917286618
genz_social_2773,genz_social,Gen-Z Social Shopper,24,35347.91172840216,6.319273543930249,8.368712792039611,1.4403512538520984,TikTok,26.643281408317375,4.837677332529495,33.863741327706464
genz_social_2774,genz_social,Gen-Z Social Shopper,21,18129.542170147994,2.7091112171608467,10.0,1.3790476822446356,TikTok,22.288439364645345,5.2899308892697015,37.02951622488791
genz_social_2775,genz_social,Gen-Z Social Shopper,21,26832.843623362114,5.867041790535778,8.31487152060881,1.1456919499443552,TikTok,31.445717812355806,5.909529217562804,41.36670452293963
genz_social_2776,genz_social,Gen-Z Social Shopper,25,52424.416688402445,5.1332826989489675,8.707246332063118,1.4660803172206407,TikTok,26.30407044176731,5.036467972544348,35.255275807810435
genz_social_2777,genz_social,Gen-Z Social Shopper,21,29603.762460973387,4.41667378975658,8.563686798088344,1.489551849135458,TikTok,22.94259841196163,4.666061311557806,32.66242918090464
genz_social_2778,genz_social,Gen-Z Social Shopper,25,39325.05783640686,3.3970593140192937,10.0,1.3104439673338768,TikTok,27.199044402486134,5.97745434399439,41.842180407960726
genz_social_2779,genz_social,Gen-Z Social Shopper,19,49215.951691011614,3.2483072345510076,8.766875034436842,1.0638441447881433,TikTok,32.50060737144908,6.930809741049481,48.515668187346364
genz_social_2780,genz_social,Gen-Z Social Shopper,20,66218.79194773392,4.992338588842993,8.055716021652177,1.5188231670455954,TikTok,25.29924163278254,4.7400867421622275,33.180607195135586
genz_social_2781,genz_social,Gen-Z Social Shopper,19,42400.08929466355,4.602830149673454,8.840377135282061,1.1810290986310399,TikTok,31.04192366676195,6.192842054240708,43.34989437968495
genz_social_2782,genz_social,Gen-Z Social Shopper,22,49143.34600747863,3.7734569001278406,7.920980560342425,1.5328978252302778,TikTok,22.40910363348468,4.533923969343144,31.737467785402004
genz_social_2783,genz_social,Gen-Z Social Shopper,23,53153.78029870107,3.6773961042759886,7.823665277644738,1.3979275515917997,TikTok,24.580647249727928,4.970610977933884,34.79427684553718
genz_social_2784,genz_social,Gen-Z Social Shopper,19,34463.603981770815,1.508265919875732,7.9877350875191935,1.5237780481126058,TikTok,18.732217027460827,4.441468838699951,31.090281870899652
